89999
34552,81,1641031773865
70795,120,1641031773865
21577,499,1641031773865
77610,560,1641031773865
17872,43,1641031773865
22951,475,1641031773865
99851,255,1641031773865
63009,711,1641031773865
89210,593,1641031773865
11731,879,1641031773865
69287,388,1641031773865
80221,670,1641031773865
99005,698,1641031773865
98089,396,1641031773865
79652,112,1641031773865
12926,234,1641031773865
64277,742,1641031773865
77548,157,1641031773865
31162,860,1641031773865
25064,611,1641031773865
80445,987,1641031773865
72579,226,1641031773865
57650,862,1641031773865
88991,234,1641031773865
53391,482,1641031773865
27560,236,1641031773865
44533,302,1641031773865
78052,159,1641031773865
65340,466,1641031773865
94498,469,1641031773865
77564,855,1641031773865
20771,724,1641031773865
30046,330,1641031773865
93012,617,1641031773865
19042,820,1641031773865
18860,55,1641031773865
22943,803,1641031773865
13275,934,1641031773865
38918,448,1641031773865
19644,88,1641031773865
69456,589,1641031773865
96539,591,1641031773865
24272,574,1641031773865
47527,851,1641031773865
85924,650,1641031773865
25656,346,1641031773865
96149,360,1641031773865
96869,75,1641031773865
50456,953,1641031773865
52348,50,1641031773865
87586,802,1641031773865
34645,551,1641031773865
59673,530,1641031773865
25668,672,1641031773865
72549,266,1641031773865
58308,286,1641031773865
31344,503,1641031773865
11269,284,1641031773865
94456,700,1641031773865
64492,727,1641031773865
48294,246,1641031773865
11627,376,1641031773865
44498,997,1641031773865
62094,459,1641031773865
39663,762,1641031773865
23096,964,1641031773865
80995,683,1641031773865
60787,488,1641031773865
53653,423,1641031773865
96108,948,1641031773865
80549,612,1641031773865
53212,437,1641031773865
87472,510,1641031773865
77181,690,1641031773865
25375,900,1641031773865
17700,386,1641031773865
57223,824,1641031773865
80685,223,1641031773865
79865,412,1641031773865
83151,247,1641031773865
86906,859,1641031773865
99142,316,1641031773865
99382,898,1641031773865
72189,892,1641031773865
31360,510,1641031773865
48837,369,1641031773865
22960,425,1641031773865
83365,609,1641031773865
83000,672,1641031773865
68156,572,1641031773865
11118,302,1641031773865
34888,278,1641031773865
20408,154,1641031773865
56196,81,1641031773865
99560,530,1641031773865
53209,859,1641031773865
40146,356,1641031773865
94875,957,1641031773865
66006,378,1641031773865
43471,880,1641031773865
85831,493,1641031773865
16575,840,1641031773865
57377,971,1641031773865
84838,425,1641031773865
47847,903,1641031773865
93592,795,1641031773865
94768,863,1641031773865
37764,609,1641031773865
60068,566,1641031773865
64442,932,1641031773865
10226,157,1641031773865
61114,323,1641031773865
27451,371,1641031773865
94405,440,1641031773865
79953,827,1641031773865
93718,68,1641031773865
16680,944,1641031773865
15269,697,1641031773865
53971,627,1641031773865
33003,696,1641031773865
82445,362,1641031773865
73682,556,1641031773865
98406,403,1641031773865
59495,138,1641031773865
23510,547,1641031773865
23607,969,1641031773865
61223,162,1641031773865
57852,346,1641031773865
55747,442,1641031773865
40242,918,1641031773865
54297,524,1641031773865
51477,668,1641031773865
50275,468,1641031773865
30963,847,1641031773865
49115,723,1641031773865
30390,840,1641031773865
43178,690,1641031773865
70254,206,1641031773865
93211,257,1641031773865
49212,862,1641031773865
94273,452,1641031773865
49777,110,1641031773865
42739,646,1641031773865
45535,521,1641031773865
56452,909,1641031773865
35827,691,1641031773865
97569,319,1641031773865
13103,365,1641031773865
11128,104,1641031773865
42042,500,1641031773865
88141,995,1641031773865
51245,745,1641031773865
40355,383,1641031773865
90716,265,1641031773865
54716,179,1641031773865
82417,742,1641031773865
30920,401,1641031773865
98664,815,1641031773865
46875,196,1641031773865
24854,447,1641031773865
70745,919,1641031773865
26113,628,1641031773865
95027,530,1641031773865
26953,360,1641031773865
69754,804,1641031773865
64184,698,1641031773865
48862,498,1641031773865
23819,436,1641031773865
66074,236,1641031773865
90003,173,1641031773865
74838,748,1641031773865
74318,680,1641031773865
25645,1002,1641031773865
90865,999,1641031773865
64838,679,1641031773865
60060,813,1641031773865
39210,636,1641031773865
44466,505,1641031773865
25202,771,1641031773865
91733,171,1641031773865
35876,982,1641031773865
31712,395,1641031773865
14210,198,1641031773865
83949,844,1641031773865
79270,535,1641031773865
44268,746,1641031773865
82722,505,1641031773865
64239,501,1641031773865
61881,597,1641031773865
80683,777,1641031773865
68008,492,1641031773865
68764,867,1641031773865
79063,55,1641031773865
89484,754,1641031773865
25578,963,1641031773865
59697,379,1641031773865
26622,406,1641031773865
17468,454,1641031773865
80946,689,1641031773865
93506,224,1641031773865
80407,646,1641031773865
44147,731,1641031773865
72808,686,1641031773865
50724,247,1641031773865
64629,931,1641031773865
94475,102,1641031773865
50594,344,1641031773865
37090,940,1641031773865
25174,533,1641031773865
81026,694,1641031773865
52146,554,1641031773865
86131,824,1641031773865
82344,497,1641031773865
87927,915,1641031773865
64576,142,1641031773865
94935,520,1641031773865
55212,278,1641031773865
44139,977,1641031773865
76923,421,1641031773865
22899,134,1641031773865
36121,473,1641031773865
72863,175,1641031773865
53700,752,1641031773865
31990,132,1641031773865
72597,310,1641031773865
78399,200,1641031773865
44847,675,1641031773865
67854,611,1641031773865
63321,509,1641031773865
68589,131,1641031773865
55561,144,1641031773865
17076,935,1641031773865
32857,919,1641031773865
52320,920,1641031773865
32579,55,1641031773865
78214,360,1641031773865
52758,118,1641031773865
90308,60,1641031773865
49781,272,1641031773865
65320,71,1641031773865
58643,982,1641031773865
92102,978,1641031773865
41754,237,1641031773865
33193,338,1641031773865
12360,877,1641031773865
29499,968,1641031773865
78307,891,1641031773865
55856,270,1641031773865
20731,93,1641031773865
93604,638,1641031773865
34288,581,1641031773865
55569,905,1641031773865
29818,450,1641031773865
39873,444,1641031773865
41794,330,1641031773865
69144,185,1641031773865
74286,327,1641031773865
60666,440,1641031773865
59984,105,1641031773865
81329,828,1641031773865
26390,406,1641031773865
41183,828,1641031773865
46477,655,1641031773865
42031,274,1641031773865
63677,505,1641031773865
92680,647,1641031773865
14327,683,1641031773865
55364,477,1641031773865
75881,864,1641031773865
44465,346,1641031773865
52475,808,1641031773865
46182,840,1641031773865
56024,224,1641031773865
49575,659,1641031773865
74386,540,1641031773865
46298,651,1641031773865
71592,355,1641031773865
29960,97,1641031773865
23132,322,1641031773865
99399,420,1641031773865
70838,847,1641031773865
60967,816,1641031773865
23899,313,1641031773865
34472,558,1641031773865
45171,284,1641031773865
22005,490,1641031773865
33100,149,1641031773865
25489,492,1641031773865
40608,423,1641031773865
44724,110,1641031773865
93258,279,1641031773865
83658,66,1641031773865
84769,138,1641031773865
92809,239,1641031773865
97359,456,1641031773865
45416,259,1641031773865
17094,393,1641031773865
17884,905,1641031773865
27209,187,1641031773865
57827,88,1641031773865
94799,845,1641031773865
54064,856,1641031773865
98936,736,1641031773865
91141,277,1641031773865
95749,805,1641031773865
17262,670,1641031773865
85277,933,1641031773865
60784,87,1641031773865
33788,214,1641031773865
17438,115,1641031773865
56952,863,1641031773865
43864,209,1641031773865
59319,147,1641031773865
36068,891,1641031773865
74225,166,1641031773865
33546,649,1641031773865
33309,128,1641031773865
68206,437,1641031773865
46530,406,1641031773865
40719,419,1641031773865
54445,320,1641031773865
30224,755,1641031773865
42266,406,1641031773865
27749,275,1641031773865
37892,126,1641031773865
37510,297,1641031773865
40657,618,1641031773865
10026,955,1641031773865
36079,437,1641031773865
22672,533,1641031773865
67378,159,1641031773865
24892,588,1641031773865
12324,340,1641031773865
61328,455,1641031773865
76185,120,1641031773865
39580,995,1641031773865
25343,656,1641031773865
77739,635,1641031773865
41743,566,1641031773865
53358,358,1641031773865
62942,708,1641031773865
33456,257,1641031773865
98529,771,1641031773865
22074,380,1641031773865
56688,703,1641031773865
27941,97,1641031773865
19632,875,1641031773865
80305,517,1641031773865
52026,968,1641031773865
58192,506,1641031773865
76270,224,1641031773865
12048,724,1641031773865
71753,314,1641031773865
12012,394,1641031773865
42559,460,1641031773865
20201,638,1641031773865
32188,791,1641031773865
15456,596,1641031773865
67568,801,1641031773865
64214,945,1641031773865
56811,469,1641031773865
96676,797,1641031773865
42451,728,1641031773865
31327,729,1641031773865
12483,628,1641031773865
13127,215,1641031773865
78432,126,1641031773865
43294,710,1641031773865
98114,509,1641031773865
70906,967,1641031773865
63410,882,1641031773865
29065,407,1641031773865
42935,206,1641031773865
27030,455,1641031773865
25795,53,1641031773865
71173,238,1641031773865
17235,152,1641031773865
37709,160,1641031773865
17023,564,1641031773865
87778,394,1641031773865
94751,134,1641031773865
11227,67,1641031773865
81196,740,1641031773865
36349,250,1641031773865
94903,324,1641031773865
54722,672,1641031773865
89153,964,1641031773865
47113,805,1641031773865
34944,88,1641031773865
42180,862,1641031773865
69288,625,1641031773865
66926,257,1641031773865
31518,583,1641031773865
94421,201,1641031773865
84543,482,1641031773865
37693,323,1641031773865
10820,46,1641031773865
49343,572,1641031773865
33347,881,1641031773865
24248,814,1641031773865
37224,756,1641031773865
59014,696,1641031773865
18024,932,1641031773865
40343,272,1641031773865
22358,326,1641031773865
81268,651,1641031773865
66101,305,1641031773865
98300,773,1641031773865
76225,846,1641031773865
49057,113,1641031773865
23777,236,1641031773865
48279,805,1641031773865
49957,701,1641031773865
52816,964,1641031773865
36227,869,1641031773865
51636,838,1641031773865
36795,544,1641031773865
30973,616,1641031773865
41302,351,1641031773865
28549,419,1641031773865
92662,237,1641031773865
47842,268,1641031773865
38187,222,1641031773865
74422,211,1641031773865
86746,776,1641031773865
45644,591,1641031773865
86280,885,1641031773865
54374,522,1641031773865
16513,943,1641031773865
51902,198,1641031773865
66115,379,1641031773865
95189,329,1641031773865
21821,930,1641031773865
13763,266,1641031773865
42753,267,1641031773865
58894,231,1641031773865
19757,824,1641031773865
36430,699,1641031773865
73514,597,1641031773865
43780,535,1641031773865
95634,736,1641031773865
92167,929,1641031773865
86683,265,1641031773865
50119,224,1641031773865
26608,633,1641031773865
48422,94,1641031773865
59039,948,1641031773865
55761,344,1641031773865
19335,800,1641031773865
41704,837,1641031773865
40777,191,1641031773865
80972,292,1641031773865
66815,426,1641031773865
36707,775,1641031773865
92460,386,1641031773865
44865,520,1641031773865
10000,564,1641031773865
19083,48,1641031773865
95725,245,1641031773865
15189,240,1641031773865
65277,195,1641031773865
36982,79,1641031773865
38018,993,1641031773865
83062,720,1641031773865
17534,206,1641031773865
43631,850,1641031773865
19572,651,1641031773865
41264,428,1641031773865
92749,900,1641031773865
33412,841,1641031773865
12319,658,1641031773865
38274,404,1641031773865
12778,885,1641031773865
53344,452,1641031773865
76070,418,1641031773865
61771,461,1641031773865
89686,834,1641031773865
66501,966,1641031773865
63976,155,1641031773865
97834,826,1641031773865
41518,752,1641031773865
42788,498,1641031773865
65303,673,1641031773865
69369,422,1641031773865
11504,934,1641031773865
23158,900,1641031773865
17278,167,1641031773865
53705,247,1641031773865
92449,758,1641031773865
41326,995,1641031773865
27269,107,1641031773865
65622,460,1641031773865
91354,822,1641031773865
82824,635,1641031773865
32230,402,1641031773865
53038,729,1641031773865
77972,493,1641031773865
18957,981,1641031773865
24071,810,1641031773865
22709,44,1641031773865
61848,926,1641031773865
85361,739,1641031773865
41963,880,1641031773865
50831,936,1641031773865
62048,471,1641031773865
21315,746,1641031773865
10367,800,1641031773865
69990,847,1641031773865
61520,885,1641031773865
13919,585,1641031773865
64439,909,1641031773865
98332,222,1641031773865
59260,680,1641031773865
45516,266,1641031773865
43722,235,1641031773865
18945,1005,1641031773865
19884,370,1641031773865
54481,790,1641031773865
79438,168,1641031773865
64939,980,1641031773865
78324,912,1641031773865
92665,805,1641031773865
77808,82,1641031773865
85017,303,1641031773865
62706,349,1641031773865
69740,529,1641031773865
75594,483,1641031773865
77423,56,1641031773865
88782,349,1641031773865
97673,531,1641031773865
10433,79,1641031773865
72575,106,1641031773865
15570,630,1641031773865
70890,699,1641031773865
52167,243,1641031773865
85538,649,1641031773865
83217,287,1641031773865
80481,525,1641031773865
39161,439,1641031773865
21899,395,1641031773865
65697,419,1641031773865
43047,617,1641031773865
48436,273,1641031773865
53012,640,1641031773865
21562,1008,1641031773865
99213,449,1641031773865
28634,345,1641031773865
14852,722,1641031773865
83627,830,1641031773865
12109,87,1641031773865
45834,665,1641031773865
64798,956,1641031773865
10795,347,1641031773865
11262,207,1641031773865
54167,879,1641031773865
71695,624,1641031773865
63523,193,1641031773865
88053,45,1641031773865
10765,88,1641031773865
17967,708,1641031773865
68767,762,1641031773865
36531,824,1641031773865
97653,926,1641031773865
51726,799,1641031773865
44676,139,1641031773865
97553,720,1641031773865
96778,368,1641031773865
14771,223,1641031773865
26790,770,1641031773865
87077,805,1641031773865
75052,987,1641031773865
85036,952,1641031773865
89522,54,1641031773865
21258,726,1641031773865
72454,314,1641031773865
13412,704,1641031773865
35273,541,1641031773865
83010,397,1641031773865
50071,962,1641031773865
42182,557,1641031773865
88798,808,1641031773865
94719,169,1641031773865
74961,185,1641031773865
16713,493,1641031773865
22913,143,1641031773865
20107,705,1641031773865
44001,818,1641031773865
68238,571,1641031773865
24074,512,1641031773865
69541,131,1641031773865
78209,788,1641031773865
51026,439,1641031773865
85227,994,1641031773865
88218,325,1641031773865
76707,978,1641031773865
19297,603,1641031773865
58470,159,1641031773865
25339,278,1641031773865
46863,896,1641031773865
43245,481,1641031773865
78689,224,1641031773865
18240,379,1641031773865
65213,121,1641031773865
86475,613,1641031773865
80528,350,1641031773865
54956,497,1641031773865
70462,320,1641031773865
62290,869,1641031773865
75917,858,1641031773865
21901,421,1641031773865
28835,679,1641031773865
42877,490,1641031773865
22819,745,1641031773865
49021,623,1641031773865
72761,987,1641031773865
29937,410,1641031773865
34758,917,1641031773865
51508,623,1641031773865
76017,733,1641031773865
32002,208,1641031773865
99994,970,1641031773865
95376,351,1641031773865
81805,141,1641031773865
54523,405,1641031773865
47992,615,1641031773865
91077,424,1641031773865
60078,147,1641031773865
59556,424,1641031773865
67510,453,1641031773865
73384,778,1641031773865
13755,535,1641031773865
71342,594,1641031773865
97162,506,1641031773865
80045,246,1641031773865
76733,993,1641031773865
38104,973,1641031773865
22192,694,1641031773865
56895,267,1641031773865
93822,863,1641031773865
14104,216,1641031773865
76251,927,1641031773865
37609,790,1641031773865
21575,834,1641031773865
75821,349,1641031773865
30481,638,1641031773865
28700,65,1641031773865
14182,78,1641031773865
58212,796,1641031773865
30881,769,1641031773865
95500,257,1641031773865
99388,294,1641031773865
52028,112,1641031773865
92236,382,1641031773865
40978,593,1641031773865
67356,121,1641031773865
10062,757,1641031773865
62161,312,1641031773865
75198,381,1641031773865
80828,863,1641031773865
44702,848,1641031773865
43440,122,1641031773865
25833,286,1641031773865
53447,891,1641031773865
22295,513,1641031773865
54411,626,1641031773865
29018,349,1641031773865
24070,443,1641031773865
37726,148,1641031773865
54318,860,1641031773865
92129,739,1641031773865
84953,346,1641031773865
99019,1003,1641031773865
56892,717,1641031773865
38237,194,1641031773865
90632,349,1641031773865
90389,460,1641031773865
57707,138,1641031773865
38424,936,1641031773865
45650,396,1641031773865
25686,454,1641031773865
28034,482,1641031773865
73417,356,1641031773865
24812,736,1641031773865
18245,870,1641031773865
11622,797,1641031773865
71482,554,1641031773865
94173,139,1641031773865
30777,594,1641031773865
91201,958,1641031773865
37831,994,1641031773865
35252,228,1641031773865
40063,736,1641031773865
24501,328,1641031773865
34630,225,1641031773865
81062,56,1641031773865
33553,838,1641031773865
18195,541,1641031773865
27254,750,1641031773865
29318,818,1641031773865
41827,415,1641031773865
62911,696,1641031773865
87423,503,1641031773865
82585,459,1641031773865
44065,380,1641031773865
80772,931,1641031773865
52453,377,1641031773865
29909,426,1641031773865
37646,698,1641031773865
60623,477,1641031773865
48572,743,1641031773865
23559,819,1641031773865
55440,849,1641031773865
70541,841,1641031773865
39709,801,1641031773865
37662,697,1641031773865
16145,183,1641031773865
28313,290,1641031773865
93910,776,1641031773865
84814,253,1641031773865
53546,141,1641031773865
64246,892,1641031773865
50489,307,1641031773865
72737,897,1641031773865
60181,74,1641031773865
78152,781,1641031773865
89155,720,1641031773865
67714,91,1641031773865
59209,728,1641031773865
86187,735,1641031773865
10238,919,1641031773865
51248,985,1641031773865
26605,78,1641031773865
23241,229,1641031773865
59411,501,1641031773865
82727,332,1641031773865
91433,515,1641031773865
38783,678,1641031773865
76482,315,1641031773865
27043,984,1641031773865
77574,263,1641031773865
73739,532,1641031773865
28849,56,1641031773865
58036,914,1641031773865
64094,442,1641031773865
11033,90,1641031773865
89537,816,1641031773865
64575,734,1641031773865
76388,77,1641031773865
52856,205,1641031773865
70485,942,1641031773865
22570,434,1641031773865
85886,279,1641031773865
60837,244,1641031773865
16947,712,1641031773865
11774,326,1641031773865
70647,467,1641031773865
26658,647,1641031773865
69086,414,1641031773865
95952,472,1641031773865
34070,823,1641031773865
60997,888,1641031773865
71243,298,1641031773865
91992,315,1641031773865
63347,247,1641031773865
53439,290,1641031773865
73965,418,1641031773865
32936,609,1641031773865
42650,272,1641031773865
56038,977,1641031773865
33346,219,1641031773865
30991,491,1641031773865
74705,232,1641031773865
94895,867,1641031773865
96485,401,1641031773865
25606,921,1641031773865
62209,548,1641031773865
67013,465,1641031773865
59463,760,1641031773865
62882,472,1641031773865
23052,910,1641031773865
79922,835,1641031773865
51246,239,1641031773865
12933,282,1641031773865
21544,896,1641031773865
76384,503,1641031773865
24444,975,1641031773865
41387,985,1641031773865
99921,146,1641031773865
43920,867,1641031773865
59327,266,1641031773865
31510,504,1641031773865
48020,971,1641031773865
25330,528,1641031773865
45783,345,1641031773865
79480,930,1641031773865
48905,327,1641031773865
39933,425,1641031773865
42669,364,1641031773865
91083,739,1641031773865
87960,504,1641031773865
65008,842,1641031773865
66493,990,1641031773865
37477,888,1641031773865
26672,557,1641031773865
74540,531,1641031773865
60380,731,1641031773865
26566,182,1641031773865
71222,839,1641031773865
99716,67,1641031773865
78321,287,1641031773865
12756,133,1641031773865
38618,922,1641031773865
93681,516,1641031773865
35819,614,1641031773865
95603,674,1641031773865
88467,857,1641031773865
16921,605,1641031773865
16779,791,1641031773865
87014,677,1641031773865
95811,203,1641031773865
86662,424,1641031773865
71144,122,1641031773865
14149,692,1641031773865
71914,844,1641031773865
40325,65,1641031773865
70099,830,1641031773865
92747,104,1641031773865
82310,722,1641031773865
83750,162,1641031773865
56889,140,1641031773865
91838,367,1641031773865
82211,312,1641031773865
47655,755,1641031773865
21878,80,1641031773865
13283,557,1641031773865
21276,600,1641031773865
61363,586,1641031773865
97952,651,1641031773865
99577,900,1641031773865
44434,322,1641031773865
81116,358,1641031773865
18636,637,1641031773865
65925,245,1641031773865
88678,299,1641031773865
40059,908,1641031773865
11666,332,1641031773865
22901,679,1641031773865
18085,102,1641031773865
25112,191,1641031773865
84246,155,1641031773865
94792,484,1641031773865
10191,602,1641031773865
66306,993,1641031773865
42021,74,1641031773865
39304,558,1641031773865
27879,421,1641031773865
19376,346,1641031773865
93606,592,1641031773865
90152,263,1641031773865
87028,763,1641031773865
13672,87,1641031773865
67509,705,1641031773865
69415,512,1641031773865
17072,560,1641031773865
13034,47,1641031773865
12400,298,1641031773865
43978,238,1641031773865
94020,648,1641031773865
11255,783,1641031773865
79269,574,1641031773865
83245,214,1641031773865
94783,721,1641031773865
14872,679,1641031773865
19609,782,1641031773865
49301,712,1641031773865
44672,279,1641031773865
28697,504,1641031773865
74870,822,1641031773865
99324,546,1641031773865
57201,544,1641031773865
77715,365,1641031773865
23625,122,1641031773865
95565,609,1641031773865
89387,74,1641031773865
37530,659,1641031773865
38433,752,1641031773865
85535,413,1641031773865
67145,310,1641031773865
59231,107,1641031773865
55220,992,1641031773865
33970,115,1641031773865
30388,706,1641031773865
90021,916,1641031773865
69040,753,1641031773865
88982,624,1641031773865
12574,594,1641031773865
59028,351,1641031773865
93084,599,1641031773865
52070,245,1641031773865
88551,944,1641031773865
60271,309,1641031773865
62841,393,1641031773865
31097,804,1641031773865
46832,523,1641031773865
93248,262,1641031773865
30972,422,1641031773865
33930,510,1641031773865
82707,439,1641031773865
56959,496,1641031773865
42667,737,1641031773865
57165,101,1641031773865
21263,64,1641031773865
52325,984,1641031773865
22512,912,1641031773865
57168,140,1641031773865
58132,298,1641031773865
29871,120,1641031773865
19001,813,1641031773865
83925,319,1641031773865
22990,929,1641031773865
67396,921,1641031773865
11835,381,1641031773865
71189,979,1641031773865
36464,559,1641031773865
72581,736,1641031773865
35291,676,1641031773865
73596,204,1641031773865
23021,788,1641031773865
47095,376,1641031773865
23746,834,1641031773865
42747,254,1641031773865
80915,318,1641031773865
13903,823,1641031773865
81119,824,1641031773865
36298,147,1641031773865
54153,537,1641031773865
12408,739,1641031773865
75985,962,1641031773865
37416,178,1641031773865
27649,642,1641031773865
63970,328,1641031773865
81920,1003,1641031773865
56799,885,1641031773865
18808,666,1641031773865
97238,358,1641031773865
28250,382,1641031773865
30624,747,1641031773865
56818,217,1641031773865
47704,1004,1641031773865
24553,968,1641031773865
22312,468,1641031773865
57142,531,1641031773865
99754,397,1641031773865
93594,213,1641031773865
72372,400,1641031773865
61817,497,1641031773865
25712,177,1641031773865
32829,994,1641031773865
58617,96,1641031773865
99121,636,1641031773865
32271,696,1641031773865
62596,461,1641031773865
37698,975,1641031773865
42568,564,1641031773865
78089,414,1641031773865
14826,631,1641031773865
74183,964,1641031773865
15781,449,1641031773865
99354,776,1641031773865
33196,657,1641031773865
50772,211,1641031773865
52498,658,1641031773865
30551,390,1641031773865
36395,559,1641031773865
59823,175,1641031773865
50292,796,1641031773865
19317,169,1641031773865
16421,209,1641031773865
53651,466,1641031773865
75178,668,1641031773865
35223,612,1641031773865
37143,278,1641031773865
38767,501,1641031773865
46843,807,1641031773865
54487,126,1641031773865
74551,992,1641031773865
69360,609,1641031773865
74235,607,1641031773865
78976,127,1641031773865
60688,59,1641031773865
41255,133,1641031773865
86713,74,1641031773865
48679,447,1641031773865
10457,779,1641031773865
57265,279,1641031773865
46990,69,1641031773865
74825,546,1641031773865
19063,962,1641031773865
84718,800,1641031773865
95354,585,1641031773865
29151,657,1641031773865
83701,346,1641031773865
35379,289,1641031773865
65781,515,1641031773865
65392,193,1641031773865
79163,431,1641031773865
90784,837,1641031773865
45244,969,1641031773865
66485,320,1641031773865
59228,292,1641031773865
16071,316,1641031773865
44134,758,1641031773865
29266,809,1641031773865
80727,517,1641031773865
76542,632,1641031773865
50447,709,1641031773865
15665,491,1641031773865
14376,595,1641031773865
87840,655,1641031773865
80297,838,1641031773865
97983,770,1641031773865
64741,561,1641031773865
65110,843,1641031773865
29606,924,1641031773865
73424,898,1641031773865
60940,640,1641031773865
27260,319,1641031773865
89994,185,1641031773865
79763,932,1641031773865
94617,338,1641031773865
41525,252,1641031773865
13658,268,1641031773865
87191,633,1641031773865
37932,451,1641031773865
66162,316,1641031773865
82376,601,1641031773865
82636,468,1641031773865
65997,167,1641031773865
11611,148,1641031773865
40785,143,1641031773865
36203,983,1641031773865
52628,86,1641031773865
69913,157,1641031773865
84011,402,1641031773865
48848,999,1641031773865
31183,212,1641031773865
50324,94,1641031773865
30111,593,1641031773865
53117,680,1641031773865
60459,416,1641031773865
67759,626,1641031773865
99396,891,1641031773865
51259,350,1641031773865
54761,640,1641031773865
29361,482,1641031773865
30792,702,1641031773865
18351,969,1641031773865
74658,630,1641031773865
86392,920,1641031773865
44995,531,1641031773865
67564,478,1641031773865
51224,70,1641031773865
14274,500,1641031773865
67017,134,1641031773865
95483,733,1641031773865
39067,462,1641031773865
39904,584,1641031773865
74097,573,1641031773865
85191,600,1641031773865
97282,954,1641031773865
21527,594,1641031773865
71677,770,1641031773865
75535,844,1641031773865
16789,730,1641031773865
56771,54,1641031773865
19168,929,1641031773865
53240,698,1641031773865
48102,270,1641031773865
20849,515,1641031773865
55775,384,1641031773865
20061,902,1641031773865
66399,558,1641031773865
95722,520,1641031773865
65258,610,1641031773865
23153,400,1641031773865
83734,754,1641031773865
92240,233,1641031773865
61436,898,1641031773865
90284,984,1641031773865
97167,598,1641031773865
55152,422,1641031773865
26868,769,1641031773865
99160,125,1641031773865
35521,759,1641031773865
51349,257,1641031773865
67239,221,1641031773865
30437,499,1641031773865
37405,290,1641031773865
36083,213,1641031773865
16820,804,1641031773865
64568,944,1641031773865
20127,67,1641031773865
89932,690,1641031773865
76427,88,1641031773865
81618,637,1641031773865
43575,678,1641031773865
70854,738,1641031773865
31467,589,1641031773865
27955,483,1641031773865
97913,229,1641031773865
14279,184,1641031773865
54022,202,1641031773865
85232,654,1641031773865
49094,276,1641031773865
49004,661,1641031773865
54429,783,1641031773865
44748,753,1641031773865
12017,174,1641031773865
89716,485,1641031773865
40602,945,1641031773865
88588,389,1641031773865
84516,229,1641031773865
65197,796,1641031773865
85683,639,1641031773865
81856,706,1641031773865
89563,218,1641031773865
77201,465,1641031773865
84396,47,1641031773865
96005,115,1641031773865
31829,613,1641031773865
45601,186,1641031773865
28231,130,1641031773865
63298,995,1641031773865
26516,954,1641031773865
72819,729,1641031773865
94877,183,1641031773865
51934,202,1641031773865
33444,931,1641031773865
93758,274,1641031773865
11192,263,1641031773865
78301,744,1641031773865
62360,690,1641031773865
23269,990,1641031773865
33121,695,1641031773865
71060,276,1641031773865
65800,137,1641031773865
10027,55,1641031773865
22814,684,1641031773865
63272,615,1641031773865
54086,204,1641031773865
